Time [s],Channel 1,Channel 2
17.789993000,0,1
17.790001700,1,1
17.790010400,0,1
17.790019000,1,1
17.790027700,0,1
17.790045100,1,1
17.790053800,0,1
17.790097200,1,1
17.790114600,0,1
17.790140700,1,1
17.790149400,0,1
17.790192800,1,1
17.790201500,0,1
17.790218900,1,1
17.790244900,0,1
17.790262300,1,1
17.790288400,0,1
17.790297000,1,1
17.790331800,0,1
17.790340500,1,1
17.790349200,0,1
17.790366500,1,1
17.790375200,0,1
17.790392600,1,1
17.790418700,0,1
17.790427400,1,1
17.790444700,0,1
17.790453400,1,1
17.790462100,0,1
17.790488200,1,1
17.790496900,0,1
17.790531600,1,1
17.790549000,0,1
17.790557700,1,1
17.790575100,0,1
17.790592400,1,1
17.790601100,0,1
17.790609800,1,1
17.790618500,0,1
17.790627200,1,1
17.791155900,1,0
17.791173200,1,1
17.791190600,1,0
17.791199300,1,1
17.791208000,1,0
17.791216700,1,1
17.791225400,1,0
17.791234000,1,1
17.791242700,1,0
17.791286200,1,1
17.791294900,1,0
17.791320900,1,1
17.791329600,1,0
17.791355700,1,1
17.791373000,1,0
17.791407800,1,1
17.791416500,1,0
17.791433800,1,1
17.791468600,1,0
17.791494700,1,1
17.791503400,1,0
17.791512000,1,1
17.791520700,1,0
17.791538100,1,1
17.791546800,1,0
17.791555500,1,1
17.791572900,1,0
17.791581500,1,1
17.791590200,1,0
17.791598900,1,1
17.791633700,1,0
17.791642300,1,1
17.791651000,1,0
17.791659700,1,1
17.791677100,1,0
17.791685800,1,1
17.791703200,1,0
17.791711800,1,1
17.791729200,1,0
17.791737900,1,1
17.791764000,1,0
17.791772700,1,1
17.791790000,1,0
17.791798700,1,1
17.791807400,1,0
17.791824800,1,1
17.791833500,1,0
17.791842200,1,1
17.791850900,1,0
17.791868200,1,1
17.791894300,1,0
17.791920300,1,1
17.791937700,1,0
17.791955100,1,1
17.791963800,1,0
17.791998500,1,1
17.792024600,1,0
17.792050700,1,1
17.792111500,1,0
17.792120200,1,1
17.792137500,1,0
17.792154900,1,1
17.792163600,1,0
17.792181000,1,1
17.792198400,1,0
